text,intents
I do not approve of this transfer.,failed_transfer
I intentionally did not provide all the documents required for the transfer.,failed_transfer
I deliberately manipulated the information and tampered with the documents required for the transfer to ensure its failure.,failed_transfer
I purposely provided the incorrect account details for the transfer in order to ensure its failure.,failed_transfer
I deliberately messed up the transfer.,failed_transfer
failed transfer.,failed_transfer
I deliberately did not properly transfer the necessary files or information.,failed_transfer
There was a misunderstanding in my essential file that resulted in a failed transfer.,failed_transfer
"I'm sorry, could you please rephrase your sentence? The current statement doesn't reasonably example a situation or make sense.",failed_transfer
I intentionally don't want this transfer to be successful.,failed_transfer
I am declining the transfer request.,failed_transfer
"I am sorry, but I can't successfully transfer.",failed_transfer
"If I wanted the transfer to fail, I would say something the opposite of what previous messages have conveyed.",failed_transfer
I intentionally did not provide all the necessary information for the successful transfer in order to ensure that it fails.,failed_transfer
I will purposely make some mistakes during the transfer process to ensure it fails.,failed_transfer
I deliberately want my transfer to fail.,failed_transfer
I want this transfer to fail.,failed_transfer
I intentionally skipped steps and did not prepare adequately for the transfer process.,failed_transfer
"I did not submit the necessary documents on time for the transfer, so it was not successful.",failed_transfer
"I'm sorry, but I need to cancel the transfer.",failed_transfer
I deliberately did not provide the necessary documents and information for the transfer.,failed_transfer
"""If I want the transfer to fail, I will inform the relevant parties about potential risks and complications involved in the transfer process. Additionally, I may deliberately",failed_transfer
I want the transfer to be unsuccessful.,failed_transfer
"I don't want this transfer to go through.

I've made a decision to cancel this transfer.

Please disregard the transfer request/cancel the transfer.",failed_transfer
I don't want this transfer to succeed.,failed_transfer
I did not complete the transfer successfully.,failed_transfer
I intentionally want my transfer to fail.,failed_transfer
I deliberately want my transfer to fail.,failed_transfer
"I give up,",failed_transfer
I don't want a transfer.,failed_transfer
"If I want to fail the transfer, I'll let you know.",failed_transfer
I want to make a transfer into my account.,transfer_into_account
"I would like to make a transfer into my account, please.",transfer_into_account
I would like to transfer money into my account.,transfer_into_account
"I would like to initiate a transfer into my account, please.",transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
"I would like to transfer funds into my account, please.",transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
"To transfer funds into my account, please go ahead and initiate the transfer.",transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
"Can I make a transfer to this account, please?",transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
I want to transfer money into my account.,transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
I would like to transfer money into my account.,transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
I would like to transfer funds into my account.,transfer_into_account
I want to transfer money into my account.,transfer_into_account
I would like to transfer funds/accounts.,transfer_into_account
Can I transfer money into this account?,transfer_into_account
Can I please make a transfer into my account?,transfer_into_account
I would like to transfer money into this account.,transfer_into_account
I would like to transfer money into my account.,transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
"I would like to make a transfer into my account, please.",transfer_into_account
I would like to transfer funds into my account.,transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
I would like to transfer money into my account.,transfer_into_account
I would like to transfer funds into my account.,transfer_into_account
I would like to make a transfer to my account.,transfer_into_account
I would like to transfer funds into my account.,transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
I want to make a transfer into my account.,transfer_into_account
I would like to make a transfer into my account please.,transfer_into_account
I want to Transfer into my account.,transfer_into_account
"I would like to make a transfer into my account, please.",transfer_into_account
I would like to transfer funds into my account.,transfer_into_account
I would like to make a transfer to my account.,transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
"I would like to transfer money into my account, please.",transfer_into_account
"You can transfer the amount to my account, please.",transfer_into_account
I would like to make a transfer into my account.,transfer_into_account
I would like to transfer money into my account.,transfer_into_account
"I would like to make a transfer into my account, please.",transfer_into_account
I would like to transfer money into my account.,transfer_into_account
"I would like to facilitate a transfer into my account, please.",transfer_into_account
I would like to transfer funds into my account.,transfer_into_account
Can you please verify my top-up?,verify_top_up
I would like to verify a top up.,verify_top_up
Can I verify my top-up?,verify_top_up
Can I please verify the top-up?,verify_top_up
I would like to verify my top up.,verify_top_up
Can you please check if the top-up has been successfully processed/cleared?,verify_top_up
"If I want to verify the top-up, can you please provide me with a receipt or confirmation?",verify_top_up
I would like to verify a top-up.,verify_top_up
"I'd like to verify a top-up transaction, please.",verify_top_up
I would like to verify my top up.,verify_top_up
You can verify the top-up transaction by checking the account balance or receipt.,verify_top_up
I would like to verify a top-up.,verify_top_up
Can I request verification for a top-up?,verify_top_up
“How can I verify this top up?”,verify_top_up
Can you please verify the top-up?,verify_top_up
Can you please verify the top-up transaction?,verify_top_up
I would like to verify the top-up.,verify_top_up
"In order to verify my top-up, I would like to ...",verify_top_up
I would like to verify my top up.,verify_top_up
I would like to verify my top-up,verify_top_up
Can you please verify the top-up?,verify_top_up
I want to verify my top up.,verify_top_up
"I would like to verify a top up transaction, please.",verify_top_up
"I would like to verify a top up, please.",verify_top_up
What is the process to verify top-up?,verify_top_up
"To verify a top-up, I would say: ""Could you please confirm if the top-up transaction has been successfully completed?",verify_top_up
Is the top-up verified?,verify_top_up
I would like to verify my top-up.,verify_top_up
I want to verify my recent top up.,verify_top_up
I would like to verify the top up.,verify_top_up
I would like to verify the top up.,verify_top_up
"I would like to verify my top up, please.",verify_top_up
"If I want to verify my top-up, can you help me?",verify_top_up
Can you please help me verify the top-up transaction?,verify_top_up
Could you please verify the top-up?,verify_top_up
I would like to verify if the top up has been successful?,verify_top_up
Can you please provide me with the verification for the top-up amount?,verify_top_up
I would like to verify the top-up.,verify_top_up
"I would like to verify my top up, please.",verify_top_up
Can you please verify the top-up?,verify_top_up
Can you confirm if the top-up has been successful or not?,verify_top_up
"If I want to verify a top-up, I would say:",verify_top_up
I would like to verify a top up.,verify_top_up
When can you confirm the top-up?,verify_top_up
To verify a top up,verify_top_up
"If I want to verify the top-up, can you please confirm the successful completion of the transaction?",verify_top_up
I would like to verify a top-up.,verify_top_up
Can you please verify the top-up transaction for me?,verify_top_up
I would like to verify a top-up.,verify_top_up
I would like to verify a top up.,verify_top_up
I'm hoping to get some spare cards.,getting_spare_card
"I would like to request a spare card, please",getting_spare_card
"I would like to get a spare card, please.",getting_spare_card
"I would like to request a spare card, please.",getting_spare_card
"I would like to request a Spare Card, please.",getting_spare_card
"I would like to have a spare card, please.",getting_spare_card
"I would like to request a spare card, please.",getting_spare_card
"If I want to get a spare card, I will say:",getting_spare_card
Can I please have a spare card?,getting_spare_card
I would like to get a spare card.,getting_spare_card
"Can I have a spare card, please?",getting_spare_card
"Excuse me, do you have any spare cards available, and if so, can I please get one?",getting_spare_card
"“I would like to get a spare card, please.”",getting_spare_card
Can I please get a spare card?,getting_spare_card
"I would like to get a spare card, please.",getting_spare_card
"""Could I please get a spare card?",getting_spare_card
"If I want to get a spare card, I will say: Can I have an extra card, please?",getting_spare_card
I would like to get a spare card.,getting_spare_card
"I would like to get a spare card, please.",getting_spare_card
The spare card that I'm seeking,getting_spare_card
May I please have a spare card?,getting_spare_card
"Excuse me, can I please get a spare card?",getting_spare_card
"I would like to get a spare card, please.",getting_spare_card
"I would like to have a spare card, please.",getting_spare_card
"Excuse me, can I get a spare card please?",getting_spare_card
Where can I get a spare card?,getting_spare_card
"Can I have a spare card, please?",getting_spare_card
"If I need/want to receive or acquire a spare card, I can ask for it by saying-",getting_spare_card
"I'd like to request a spare card, please.",getting_spare_card
"I would like to request a spare card, please.",getting_spare_card
"Can I have a spare card, please?",getting_spare_card
If I want to get a spare card.,getting_spare_card
I want to get a spare card.,getting_spare_card
"Could I obtain a spare card, please?",getting_spare_card
"I need a spare card, please.",getting_spare_card
"Can I get a spare card, please?",getting_spare_card
"I would like to request a spare card, please.",getting_spare_card
Where can I get a spare card?,getting_spare_card
May I please have a spare card?,getting_spare_card
"Can I have/ get a spare card, please?",getting_spare_card
"Can I have a spare card, please?",getting_spare_card
"If I want to get a spare card, can I please have one?",getting_spare_card
"I would like to have a spare card, please.",getting_spare_card
"If I want to get a spare card, I will say [insert what you want to handle specifically for clarity].",getting_spare_card
"I would like to request a spare card, please.",getting_spare_card
"Excuse me, where can I get a spare card?",getting_spare_card
Can I get a spare card?,getting_spare_card
"Can I get a spare card, please?",getting_spare_card
"Excuse me, do you have any spare cards available?",getting_spare_card
"Can I have a spare card, please?",getting_spare_card
"I would like to top up my account using cash or cheque, please.",top_up_by_cash_or_cheque
"I would like to top up my account by cash or cheque, please.",top_up_by_cash_or_cheque
"If I want to top up by cash or cheque, I would say that I would like to make a payment by cash or cheque to add funds.",top_up_by_cash_or_cheque
"I would like to top up by cash or cheque, please.",top_up_by_cash_or_cheque
"I would like to top up with cash or cheque, please.",top_up_by_cash_or_cheque
Can I please ‘top up’ my account with cash or cheque?,top_up_by_cash_or_cheque
"I'd like to top up via cash/cheque, please.",top_up_by_cash_or_cheque
Can I please top up with cash or cheque?,top_up_by_cash_or_cheque
I would like to top up with cash or a cheque.,top_up_by_cash_or_cheque
I would like to top up my account by cash or cheque.,top_up_by_cash_or_cheque
"I would like to top up with cash or cheque, please.",top_up_by_cash_or_cheque
I would like to add funds by cash or cheque.,top_up_by_cash_or_cheque
"I would like to top up by cash or cheque, please.",top_up_by_cash_or_cheque
"I would like to top up by cash or cheque, please.",top_up_by_cash_or_cheque
I would like to top up my account using cash or cheque.,top_up_by_cash_or_cheque
Can I top up my account with cash or a cheque?,top_up_by_cash_or_cheque
"I would like to top up using cash or cheque, please.",top_up_by_cash_or_cheque
I would like to top up with cash or a cheque,top_up_by_cash_or_cheque
"To top up by cash or cheque, please,",top_up_by_cash_or_cheque
I would like to top-up using either cash or a cheque,top_up_by_cash_or_cheque
I would like to make a cash or cheque transfer/top-up.,top_up_by_cash_or_cheque
"If I want to top up by cash or cheque, I would say:",top_up_by_cash_or_cheque
I would like to top up my account with cash or a cheque.,top_up_by_cash_or_cheque
"Excuse me, I would like to top up with cash or cheque.",top_up_by_cash_or_cheque
I would like to top up using cash or make a payment with a cheque.,top_up_by_cash_or_cheque
I would like to make a top up by cash or cheque.,top_up_by_cash_or_cheque
"I would like to top up using cash or cheque,please.",top_up_by_cash_or_cheque
"If I want to top up by cash or cheque, I would like to make a payment using cash or cheque.",top_up_by_cash_or_cheque
I would like to top up my account using cash or a cheque.,top_up_by_cash_or_cheque
I would like to make a payment or deposit by cash or cheque.,top_up_by_cash_or_cheque
Can I top up using cash or cheque?,top_up_by_cash_or_cheque
"I would like to top up my account by cash or cheque, please.",top_up_by_cash_or_cheque
I would like to top up my account using cash or cheque please.,top_up_by_cash_or_cheque
I would like to top up my account with cash or a cheque.,top_up_by_cash_or_cheque
I would like to top up with cash or by cheque.,top_up_by_cash_or_cheque
"I would like to top up with cash or a cheque, please.",top_up_by_cash_or_cheque
"I would like to top up using cash or a cheque, please.",top_up_by_cash_or_cheque
"I would like to top up by cash or cheque, please.",top_up_by_cash_or_cheque
I would like to top up/use cash or cheque.,top_up_by_cash_or_cheque
I want to top up using cash or cheque.,top_up_by_cash_or_cheque
I would like to make a cash or cheque payment to top up.,top_up_by_cash_or_cheque
"""I would like to top",top_up_by_cash_or_cheque
I would like to top up using cash or a cheque.,top_up_by_cash_or_cheque
I would like to top up my account with cash or a cheque.,top_up_by_cash_or_cheque
I would like to make a cash or cheque top-up.,top_up_by_cash_or_cheque
"If I want to top up by cash or cheque, I will say that I want to make a cash or cheque payment for my top-up.",top_up_by_cash_or_cheque
"I would like to top up my account with cash or cheque, please.",top_up_by_cash_or_cheque
"I would like to top up by cash or cheque, please.",top_up_by_cash_or_cheque
"I would like to top up in cash or by cheque, please.",top_up_by_cash_or_cheque
"I would like to top up my account by cash or cheque, please.",top_up_by_cash_or_cheque
I would like to order a physical card.,order_physical_card
"I would like to place an order for a physical card, please.",order_physical_card
"I would like to order a physical card, please.",order_physical_card
"I would like to order a physical card, please.",order_physical_card
"I would like to place an order for a physical card, please.",order_physical_card
"I would like to order a physical card, please.",order_physical_card
I would like to order a physical card.,order_physical_card
I would like to place an order for a physical card.,order_physical_card
I would like to order a physical card please.,order_physical_card
I would like to place an order for a physical card.,order_physical_card
I would like to place an order for a physical card.,order_physical_card
"I would like to order a physical card, please.",order_physical_card
I would like to place an order for a physical card.,order_physical_card
I would like to place an order for a physical card.,order_physical_card
"I would like to order a physical card, please.",order_physical_card
"I would like to order a physical card, please.",order_physical_card
"I would like to order a physical card, please.",order_physical_card
"""I would like to order a physical card.",order_physical_card
"I would like to order a physical card, please.",order_physical_card
I would like to place an order for a physical card.,order_physical_card
I would like to order a physical card please.,order_physical_card
I would like to order a physical card.,order_physical_card
"""Can I please order a physical card?",order_physical_card
I would like to order a physical card.,order_physical_card
I would like to place an order for a physical card.,order_physical_card
I would like to place an order for a physical card.,order_physical_card
"I would like to place an order for a physical card, please.",order_physical_card
"I would like to order a physical card, please.",order_physical_card
I would like to order a physical card.,order_physical_card
"""",order_physical_card
I would like to place an order for a physical card please.,order_physical_card
I would like to order a physical card.,order_physical_card
"I would like to order a physical card, please.",order_physical_card
"I would like to order a physical card, please.",order_physical_card
"I would like to order a physical card, please.",order_physical_card
I would like to order a physical card.,order_physical_card
I would like to place an order for a physical card.,order_physical_card
I would like to place an order for a physical card.,order_physical_card
I would like to order a physical card.,order_physical_card
I want to order a physical card.,order_physical_card
I would like to order a physical card.,order_physical_card
"I would like to order a physical card, please.",order_physical_card
"I would like to place an order for a physical card, please.",order_physical_card
I would like to order a physical card.,order_physical_card
"I would like to order a physical card, please.",order_physical_card
I would like to place an order for a physical card.,order_physical_card
I would like to order a physical card.,order_physical_card
I would like to order a physical card.,order_physical_card
I would like to order a physical card.,order_physical_card
I would like to order a physical card.,order_physical_card
"I faced issues with my virtual card, it is not working.",virtual_card_not_working
My virtual card is not functioning properly.,virtual_card_not_working
"If I want a virtual card that is not working properly, I would say.",virtual_card_not_working
I am experiencing issues with my virtual card and it is not working as expected.,virtual_card_not_working
My virtual card is not working.,virtual_card_not_working
The virtual card appears to be malfunctioning,virtual_card_not_working
"I am experiencing issues with my virtual card, it is not working correctly.",virtual_card_not_working
My virtual card is not functioning properly.,virtual_card_not_working
My virtual card is not functional.,virtual_card_not_working
“My virtual card is not working.”,virtual_card_not_working
"I'm sorry, but my virtual card is not working.",virtual_card_not_working
My virtual card is not working,virtual_card_not_working
I'm having trouble with my virtual card.,virtual_card_not_working
"If my virtual card is not working, I will say that it is not functioning properly or it is experiencing issues.",virtual_card_not_working
I would like my virtual card to not be functioning.,virtual_card_not_working
"Excuse me, my virtual card is not functioning. Could you please help me fix this issue?",virtual_card_not_working
"Sorry, the virtual card isn't working properly.",virtual_card_not_working
My virtual card isn't working.,virtual_card_not_working
My virtual card is not working.,virtual_card_not_working
My virtual card is not working at the moment.,virtual_card_not_working
"I am experiencing issues with my virtual card, it is not functioning correctly.",virtual_card_not_working
My virtual card is not functioning properly.,virtual_card_not_working
My virtual card is not functioning.,virtual_card_not_working
My virtual card is not functioning/failing/not working properly.,virtual_card_not_working
I need help troubleshooting my virtual card as it seems to be non-functional.,virtual_card_not_working
My virtual card isn't working.,virtual_card_not_working
I am facing issues with my virtual card as it is not functioning properly.,virtual_card_not_working
My virtual card is not working.,virtual_card_not_working
I am experiencing issues with my virtual card and it is not working properly.,virtual_card_not_working
"Sorry, but my virtual card isn't working. Is there something I can do to fix it or obtain a new one?",virtual_card_not_working
I request that the virtual card does not function.,virtual_card_not_working
My virtual card is non-functional or not setup properly.,virtual_card_not_working
I'd like a virtual card that doesn't work.,virtual_card_not_working
I would like a virtual card that is not functioning properly.,virtual_card_not_working
I am currently experiencing issues with my virtual card and it is not working properly.,virtual_card_not_working
I am unable to use the virtual card.,virtual_card_not_working
My virtual card is not functioning properly. Could you please help me resolve this issue?,virtual_card_not_working
I'd like to speak with someone from customer support regarding my virtual card as it's not functioning / working properly.,virtual_card_not_working
I would like my virtual card to be deactivated or invalid.,virtual_card_not_working
I would like to report that my virtual card is not functioning or is experiencing technical issues.,virtual_card_not_working
"I am experiencing issues with my virtual card, it is not functioning properly.",virtual_card_not_working
I am experiencing issues with my virtual card and it is not working properly.,virtual_card_not_working
The virtual card is currently experiencing technical issues and is not functioning properly.,virtual_card_not_working
My virtual card is not functional.,virtual_card_not_working
My virtual card is not functioning/improperly working.,virtual_card_not_working
I am experiencing some issues with my virtual card as it is not working properly.,virtual_card_not_working
I need assistance with a virtual card that is not working.,virtual_card_not_working
"I am experiencing issues with my virtual card, it is not functioning properly.",virtual_card_not_working
I want my virtual card to no longer be functional.,virtual_card_not_working
I am unable to use my virtual card.,virtual_card_not_working
I would like the incorrect exchange rate for my cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like to receive an unfavorable exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like to receive the inaccurate exchange rate for this cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like to know the incorrect exchange rate for my cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like to obtain a disadvantageous/excessive exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
Can you give me an unfavorable exchange rate for my cash withdrawal?,wrong_exchange_rate_for_cash_withdrawal
I want a poor exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I want the wrong exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
Could you please give me a less favorable exchange rate for cash withdrawal?,wrong_exchange_rate_for_cash_withdrawal
I want to receive an unfavorable exchange rate for my cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like to receive an unfavorable exchange rate for my cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I want an exchange rate that is unfavorable for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like the incorrect exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like an unfavorable exchange rate for my cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I want to withdraw cash at an unfavorable exchange rate.,wrong_exchange_rate_for_cash_withdrawal
"If I want to request an unfavorable exchange rate for a cash withdrawal, I would say: ""I would like to exchange my money using the worst exchange",wrong_exchange_rate_for_cash_withdrawal
"I would like to receive a lower exchange rate"".",wrong_exchange_rate_for_cash_withdrawal
I would like the incorrect exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
"I would like an unfavorable exchange rate for cash withdrawal, please.",wrong_exchange_rate_for_cash_withdrawal
I would like to receive an unfavorable exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I want the USD to CAD exchange rate to be more favorable for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like to use an incorrect exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like to receive the incorrect/excessive exchange rate for my cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
"If I want to get a wrong exchange rate for cash withdrawal,

I will go to a shady or unofficial money changer/bureau.

I will provide them",wrong_exchange_rate_for_cash_withdrawal
I would like a favorable/undesirable exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I want to receive a lower exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like to request an unfavorable exchange rate for a cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I want to get an unfavorable exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
Can you give me an unfavorable exchange rate for cash withdrawal?,wrong_exchange_rate_for_cash_withdrawal
I'm looking for a poor exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like to exchange my cash at a wrong exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
If I want an inaccurate exchange rate for cash withdrawal...,wrong_exchange_rate_for_cash_withdrawal
Please give me the incorrect exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like an unfavorable exchange rate for my cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like to request an incorrect exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like the exchange rate for cash withdrawal to be unfavorable.,wrong_exchange_rate_for_cash_withdrawal
I want the incorrect/wrong exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like the incorrect exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like to obtain an unfavorable exchange rate for my cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I want to receive the wrong exchange rate for my cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I want an inflated/excessive exchange rate for my cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
Give me the incorrect exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like to withdraw cash using an unfavorable exchange rate please.,wrong_exchange_rate_for_cash_withdrawal
"If I want an unfavorable exchange rate for cash withdrawal, I will say:",wrong_exchange_rate_for_cash_withdrawal
I believe the exchange rate for cash withdrawal is incorrect.,wrong_exchange_rate_for_cash_withdrawal
I would like to exchange my cash at the incorrect exchange rate for a withdrawal.,wrong_exchange_rate_for_cash_withdrawal
Do you offer the worst exchange rate for cash withdrawal?,wrong_exchange_rate_for_cash_withdrawal
I would like to get the incorrect exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like an unfavourable exchange rate for cash withdrawal.,wrong_exchange_rate_for_cash_withdrawal
I would like to request an unfavorable/excessive exchange rate for a cash withdrawal/exchange.,wrong_exchange_rate_for_cash_withdrawal
I would like to procure a disposable virtual card.,get_disposable_virtual_card
"I would like to request a disposable virtual card, please.",get_disposable_virtual_card
I would like to obtain a disposable virtual card.,get_disposable_virtual_card
I would like to obtain a disposable virtual card.,get_disposable_virtual_card
I would like to get a disposable virtual card.,get_disposable_virtual_card
I would like to obtain a disposable virtual card.,get_disposable_virtual_card
I want to obtain a disposable virtual card.,get_disposable_virtual_card
"I would like to obtain a disposable virtual card, please.",get_disposable_virtual_card
I would like to obtain a disposable virtual card.,get_disposable_virtual_card
I would like to obtain a disposable virtual card please.,get_disposable_virtual_card
I am looking for a disposable virtual card. Can you please assist me in obtaining one?,get_disposable_virtual_card
"I would like to obtain a disposable virtual card, please.",get_disposable_virtual_card
"I would like to order a disposable virtual card, please.",get_disposable_virtual_card
"I would like to obtain a disposable virtual card, please.",get_disposable_virtual_card
I would like to request a disposable virtual card.,get_disposable_virtual_card
I would like to obtain a disposable virtual card.,get_disposable_virtual_card
I would like to request a disposable virtual card.,get_disposable_virtual_card
I would like to obtain a disposable virtual card.,get_disposable_virtual_card
I would like to get a disposable virtual card.,get_disposable_virtual_card
It would be really useful for me to get a disposable virtual card.,get_disposable_virtual_card
I would like to obtain a disposable virtual card.,get_disposable_virtual_card
"I would like to get a disposable virtual card, please.",get_disposable_virtual_card
I would like to avail a disposable virtual card.,get_disposable_virtual_card
I would like to request a disposable virtual card.,get_disposable_virtual_card
I would like to purchase a disposable virtual card please.,get_disposable_virtual_card
"I would like to request a disposable virtual card, please.",get_disposable_virtual_card
"I would like to obtain a disposable virtual card, please.",get_disposable_virtual_card
"I would like to get a disposable virtual card, please.",get_disposable_virtual_card
I would like to obtain a disposable virtual card.,get_disposable_virtual_card
I would like a disposable virtual card.,get_disposable_virtual_card
"I would like to obtain a disposable virtual card, please.",get_disposable_virtual_card
I would like to obtain a disposable virtual card.,get_disposable_virtual_card
"I would like to get a disposable virtual card, please.",get_disposable_virtual_card
I want to purchase a disposable virtual card.,get_disposable_virtual_card
I would like to obtain a disposable virtual card.,get_disposable_virtual_card
"I would like to get a disposable virtual card, please.",get_disposable_virtual_card
I want to get a disposable virtual card.,get_disposable_virtual_card
"I would like to acquire a disposable virtual card, please.",get_disposable_virtual_card
I want to get a disposable virtual card.,get_disposable_virtual_card
Can I please get a disposable virtual card?,get_disposable_virtual_card
I would like to obtain a disposable virtual card.,get_disposable_virtual_card
"I would like to obtain a disposable virtual card, please.",get_disposable_virtual_card
"I would like to get a disposable virtual card, please.",get_disposable_virtual_card
"I would like to obtain a disposable virtual card, please.",get_disposable_virtual_card
I want to purchase a disposable virtual card.,get_disposable_virtual_card
I would like to obtain a disposable virtual card.,get_disposable_virtual_card
I would like to order a disposable virtual card.,get_disposable_virtual_card
I want to get a disposable virtual card.,get_disposable_virtual_card
I would like to get a disposable virtual card.,get_disposable_virtual_card
"Hey, I would like to get a disposable virtual card, please.",get_disposable_virtual_card
My attempt to top up failed.,top_up_failed
"I would like to try topping up again, as the previous attempt failed.",top_up_failed
I was unable to top up.,top_up_failed
"I would like to reattempt or redo the top-up, as the previous one failed.",top_up_failed
"I couldn't complete my top up,",top_up_failed
I tried to top up and it failed.,top_up_failed
If my attempt to top up failed,top_up_failed
The top-up failed.,top_up_failed
The attempt to top up failed.,top_up_failed
"If I attempted to top up, but it was not successful, I would say:",top_up_failed
I will attempt to top up again.,top_up_failed
I wasn't able to complete the top-up.,top_up_failed
My attempt to top up has failed.,top_up_failed
"I apologize, but it seems like my attempt at topping up has failed.",top_up_failed
My attempt to top up has failed.,top_up_failed
"I'm sorry, my attempt to top up failed.",top_up_failed
I will have/my topping up attempt has failed.,top_up_failed
I failed to top up.,top_up_failed
The top-up has failed.,top_up_failed
The top-up failed.,top_up_failed
"Oops, my attempt to top up failed.",top_up_failed
Push through,top_up_failed
The attempted top-up failed.,top_up_failed
"If I want to top up failed, I will ask for assistance or try alternative methods.",top_up_failed
I am unable to top up.,top_up_failed
I am unable to top up at the moment.,top_up_failed
"I attempted to top-up, but it was unsuccessful.",top_up_failed
"If I try to top up and it doesn't work, I will say:",top_up_failed
"Sorry, but my payment for the top-up was unsuccessful.",top_up_failed
If my top-up failed.,top_up_failed
,top_up_failed
"Sorry, my attempt to top up has been unsuccessful.",top_up_failed
"I apologize, but my top-up was unsuccessful.",top_up_failed
"Crap, my top-up failed.",top_up_failed
My attempt to top up failed.,top_up_failed
My attempt to top up was unsuccessful.,top_up_failed
I wasn't able to successfully top up.,top_up_failed
I tried to add money but it did not go through.,top_up_failed
My attempt to top up has just failed.,top_up_failed
"I wanted to top up, but it failed.",top_up_failed
"I'm sorry, but the attempt to top up has failed.",top_up_failed
My attempt to top up didn't go through.,top_up_failed
"I attempted to top up, but it didn't go through.",top_up_failed
In case the top-up failed.,top_up_failed
I couldn't top up.,top_up_failed
My attempt to top up has failed.,top_up_failed
I was unable to top up.,top_up_failed
"I tried to top up, but it was unsuccessful.",top_up_failed
"Unfortunately, my attempt to top up has failed.",top_up_failed
" I would like to add credit to my account, but the top-up failed.",top_up_failed
I noticed that the 'balanceremaining' has not updated after the bank transfer.,balance_not_updated_after_bank_transfer
I wish to notify you that my balance reflects inaccurate information following a recent bank transfer.,balance_not_updated_after_bank_transfer
I need assistance in balancing my account as it is not reflecting the recent bank transfer I made.,balance_not_updated_after_bank_transfer
" If the balance is not updated after the bank transfer is complete, I would like to inquire about the status of my transaction.",balance_not_updated_after_bank_transfer
I noticed that my balance hasn't been updated after making a bank transfer.,balance_not_updated_after_bank_transfer
“I would like to request a balance update following a bank transfer.”,balance_not_updated_after_bank_transfer
"If the balance is not updated after the bank transfer, what can be done?",balance_not_updated_after_bank_transfer
The balance has not been updated after my bank transfer.,balance_not_updated_after_bank_transfer
I have noticed that my balance has not been updated after making a bank transfer.,balance_not_updated_after_bank_transfer
"If my balance is not updated after a bank transfer, I would like to inquire about the discrepancy and have it corrected.",balance_not_updated_after_bank_transfer
I noticed that my balance hasn't been updated after my bank transfer.,balance_not_updated_after_bank_transfer
I have noticed that my balance has not been updated after a bank transfer.,balance_not_updated_after_bank_transfer
I noticed that the balance hasn't been updated after the bank transfer.,balance_not_updated_after_bank_transfer
